 On-peak Mon-Sat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , Jan-2026 , Feb-2026 , Mar-2026 , Apr-2026 , May-2026 , Jun-2026 , Jul-2026 , Aug-2026 , Sep-2026 , Oct-2026 , Nov-2026 , Dec-2026 , Tot-2026 , Jan-2027 , Feb-2027 , Mar-2027 , Apr-2027 , May-2027 , Jun-2027 , Jul-2027 , Aug-2027 , Sep-2027 , Oct-2027 , Nov-2027 , Dec-2027 , Tot-2027 , Jan-2028 , Feb-2028 , Mar-2028 , Apr-2028 , May-2028 , Jun-2028 , Jul-2028 , Aug-2028 , Sep-2028 , Oct-2028 , Nov-2028 , Dec-2028 , Tot-2028 , Jan-2029 , Feb-2029 , Mar-2029 , Apr-2029 , May-2029 , Jun-2029 , Jul-2029 , Aug-2029 , Sep-2029 , Oct-2029 , Nov-2029 , Dec-2029 , Tot-2029 , Jan-2030 , Feb-2030 , Mar-2030 , Apr-2030 , May-2030 , Jun-2030 , Jul-2030 , Aug-2030 , Sep-2030 , Oct-2030 , Nov-2030 , Dec-2030 , Tot-2030 , Jan-2031 , Feb-2031 , Mar-2031 , Apr-2031 , May-2031 , Jun-2031 , Jul-2031 , Aug-2031 , Sep-2031 , Oct-2031 , Nov-2031 , Dec-2031 , Tot-2031 ,    Total 
  Solar Solana:Alloc-1T          ,-22451.0059,-35561.1055,-57066.0625,-68446.5078,-72291.9922,-80911.3672,-69066.75,-65536.0156,-63757.9492,-56513.0469,-35457.0117,-25730.0996,-652788.9375,-18297.6016,-37598.5156,-57722.7461,-68789.7266,-72968.2031,-83203.5469,-70426.4531,-67014.9141,-61597.5508,-55494.9531,-37943,-25216.7031,-656273.875,-20101.0059,-35350.9023,-64082.0586,-66079.1172,-79858.6875,-79993.4297,-65282.543,-70084.2031,-60357.8398,-54193.2461,-36980.3008,-23295.2051,-655658.5,-22341.0059,-35588.9141,-60533.0586,-68225.6094,-75863.8672,-81260.9688,-67371.6406,-68851.3047,-61471.2539,-56791.3555,-38355.3047,-24259.7012,-660914,-21004.5039,-36733.8125,-55319.1445,-68296.5078,-76517.875,-77417.9453,-67471.0391,-72866.4844,-61454.8516,-57078.3555,-36580.4063,-24754.5,-655495.5,-21297.3027,-35326.207,-57706.75,-70755.8203,-75963.1641,-77472.4766,-68326.7266,-66366.6328,-62851.1484,-56312.2539,-36303.3008,-25607.4023,-654289.125,-3935420
  SolTh PPA Cont 2:Alloc-1T      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh PPA Cont 3:Alloc-1T      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh Fut 2:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh Fut 3:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  APS Solar:Alloc-1T             ,-482.9002,-532.5,-627.1003,-617.3001,-686.3007,-701.7006,-702.1005,-647.8998,-671.9998,-664.9002,-470.3,-491.4999,-7296.5029,-487.6002,-525.9999,-625.3004,-620,-696.3007,-680.0002,-694.8003,-651.6999,-657.5996,-621.8002,-479.1,-522.4997,-7262.7012,-459.5001,-523.7,-661.4005,-553.7,-702.0005,-681.0002,-645.0005,-673.3997,-683.1,-621.4998,-483.5999,-490.2998,-7178.2017,-487.3001,-528.3,-646.3006,-592.7999,-720.2999,-720.4004,-679.7004,-681.5997,-676.1,-669.0002,-476,-490.3998,-7368.2007,-467.8003,-505,-654.6005,-629.2999,-675.2997,-675.5005,-674.1003,-652.3998,-649.9,-665.2001,-488.1999,-483.9,-7221.2007,-505.1003,-485.9,-634.2004,-602.2,-697.6001,-688.4005,-699.3004,-656.0999,-652.2999,-671.9002,-435.7001,-534.6997,-7263.4019,-43590.2031
  SchoolGov Solar:Alloc-1T       ,-3284.8003,-4049.7012,-5685.4019,-6378.7988,-7010.6021,-7032.0986,-6175.8008,-6233.4023,-5244.9995,-5374.7002,-4011.5002,-3647.7996,-64129.6055,-3134.3,-3846.3999,-5681.5977,-6314.8994,-6924.8989,-6976.1001,-5912.7017,-5780.5,-5224.8979,-5156.1982,-4159.1001,-3511.4985,-62623.0977,-3062.3015,-3931.6008,-5660.5996,-6068.8989,-7107.8994,-7066.1973,-5699.5991,-6098.2021,-5457,-5089.2974,-4196.501,-3650.7996,-63088.8984,-3212.0005,-3883.0017,-5791.3999,-5954.5,-7067.2998,-7020.0977,-5761.2988,-6210.2988,-5015.5991,-5346.3018,-4088.3989,-3375.0999,-62725.2969,-3253.9014,-3884.5002,-5323.1006,-6214.8013,-7079.2002,-6567.4971,-5853.6001,-5971.4985,-5184.8975,-5190.7012,-4193.1006,-3396.3997,-62113.2031,-3417.9006,-3688.0002,-5298.5024,-6176.6992,-7051.998,-6532.7012,-5988.7021,-5768.897,-5314.5,-5207.8008,-3968.3989,-3485.7017,-61899.8047,-376579.875
  SolPV APS 8:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolPV APS 9:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolPV APS 10:Alloc-1T          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Solar PV Tonopah:Alloc-1T      ,-1691.8007,-1972.6003,-2638.1992,-2729.5007,-3047.499,-3054.5972,-2797.0984,-2558.501,-2498.801,-2358.499,-1540.7999,-1640.1002,-28527.998,-1668.3007,-1901.7014,-2570.3008,-2689.7004,-3042.2029,-2985.7007,-2746.5002,-2509.2007,-2423.4009,-2208.4001,-1559.0001,-1725.1014,-28029.5098,-1588.2997,-1949.8994,-2670.9976,-2485.1008,-3086.3994,-2944,-2562.1001,-2583.8999,-2480.2991,-2161.4001,-1573.3999,-1614.1989,-27699.9961,-1660.9999,-1934.1992,-2650.5024,-2522.6992,-3045.6985,-3053.3032,-2651.2014,-2604.5994,-2449.6001,-2306.2009,-1552.9999,-1588.5992,-28020.6035,-1586.2996,-1836.1997,-2538.5999,-2655.5005,-2966.4988,-2852.6992,-2613.6006,-2462.6003,-2363.4998,-2277.4993,-1549.9003,-1542.6001,-27245.498,-1655.5005,-1740.7,-2518.8982,-2598.3997,-2976.7976,-2835.8982,-2688.4998,-2463.2007,-2345.301,-2280.9001,-1399.9,-1679.1008,-27183.0977,-166706.7031
  Solar PV Ajo:Alloc-1T          ,-461.5002,-537,-719.3995,-744.8999,-829.9992,-832.7993,-761.3995,-697.7001,-679.3,-642.0999,-420.7,-446.2001,-7772.998,-454.2001,-517.7,-701.6998,-734.6998,-825.4997,-816.2004,-746.1995,-685.1,-657.5999,-603.8,-425.7998,-468.8,-7637.2988,-433.9001,-533.3999,-729.0997,-682.1998,-842.7996,-808.5003,-700.8995,-708.1,-674.0999,-592.5999,-431.3998,-440.0999,-7577.0991,-455.7,-531.9,-727.4,-694.3001,-835.3997,-838.5002,-726.4993,-716.9002,-667.2997,-633.1996,-427.4998,-435,-7689.5991,-437.3001,-506.3,-697.8004,-733.9002,-817.6001,-787.0002,-720.4995,-680.6002,-647.8997,-628.3999,-427.7999,-425.8999,-7511,-458.4001,-482.1999,-694.3002,-719.7003,-822.8005,-784.8,-742.2994,-682.3002,-647.2999,-631.3,-387.8998,-463.3,-7516.6001,-45704.5977
  Solar PV Prescott:Alloc-1T     ,-1098.9994,-1381.1991,-1772.7992,-2014.3002,-2240.6997,-2215.9011,-1947.0992,-1698.7,-1670.2983,-1638.1997,-1058.4996,-1179.6998,-19916.3965,-1046.9996,-1348.0999,-1709.9001,-1938.6011,-2222.5,-2175.8999,-1865.0997,-1628.6997,-1614.4001,-1536.2998,-1093.6,-1221.6998,-19401.7988,-1005.9006,-1358.8002,-1780.7012,-1814.9994,-2284.9001,-2140.999,-1739.4001,-1694.1,-1684.601,-1490.6996,-1087.8,-1143.0006,-19225.9023,-1052.6001,-1340.2002,-1771.6014,-1837.1996,-2234.0002,-2183.7017,-1817.2008,-1735.8005,-1646.8007,-1615.3009,-1083.2,-1140.7,-19458.3047,-1003.9004,-1289.3999,-1695.9991,-1921.9996,-2230.4993,-2073.1995,-1810.8997,-1575.7003,-1552.299,-1563.9004,-1086.1001,-1095.0002,-18898.8965,-1050.0002,-1229.4,-1676.0992,-1897.399,-2181.3987,-2058.4988,-1834.3993,-1635.7,-1571.1995,-1556.3999,-962.9,-1174.1997,-18827.5938,-115728.9141
  Solar PV DesertSky:Alloc-1T    ,-1850.6008,-2156.801,-2882.0986,-2989.2998,-3330.9966,-3341.8979,-3055.5994,-2801.501,-2722.4004,-2578.7993,-1687.7006,-1793.4003,-31191.0977,-1824.4003,-2079.8015,-2813.2007,-2946.1018,-3322.5015,-3271.8008,-3001.9993,-2747.8005,-2644,-2419.3999,-1707.0999,-1884.801,-30662.9082,-1737.1992,-2132.999,-2917.7993,-2726.8994,-3375.3994,-3226.1016,-2803.3997,-2830.8992,-2705.499,-2369.0002,-1722.4999,-1763.2981,-30310.9941,-1818.6003,-2117.0996,-2898.1023,-2764.5986,-3331.301,-3342.5017,-2896.8003,-2854.4995,-2666.1001,-2524.301,-1701.1993,-1735.1993,-30650.3027,-1738.0001,-2012.0995,-2773.0002,-2910.7998,-3247.2974,-3123.4988,-2860.9985,-2702.3992,-2577.7012,-2493.2998,-1698.0996,-1689.9,-29827.0938,-1815.0005,-1906.6002,-2750.6975,-2848.1995,-3256.0986,-3105.0957,-2938.8992,-2698.4998,-2559.3003,-2498.0999,-1534.9001,-1835.5,-29746.8906,-182389.2969
  Solar PV Gillespie:Alloc-1T    ,-1981.2982,-2318.8994,-3107.8992,-3293.4009,-3648.6001,-3696.9995,-3382.5991,-3114.6987,-2912.3984,-2788.6997,-1813.0004,-1915.5985,-33974.0938,-1953.7987,-2244.1995,-3054.3013,-3256.5989,-3629.7024,-3649.4023,-3330.7019,-3063.9993,-2854.3989,-2635.3008,-1841.6991,-2010.5985,-33524.7031,-1868.3993,-2308.5999,-3152.3018,-3039.501,-3722.6035,-3611.6011,-3145.3027,-3168.7,-2913.0012,-2585.9998,-1861.399,-1887.9984,-33265.4063,-1959.8002,-2292.5002,-3148.7988,-3075.5002,-3685.0017,-3722.2991,-3228.7012,-3199.0015,-2854.9011,-2751.5,-1845.2996,-1862.1997,-33625.5039,-1888.3995,-2200,-3007.7991,-3243.5994,-3621.2002,-3492.0984,-3226.1992,-3063.6008,-2785.6001,-2726.6997,-1846.9996,-1831,-32933.1953,-1973.6997,-2092.3008,-2996.3984,-3186.4001,-3625.5972,-3482.3979,-3299.5986,-3046.5,-2792.5005,-2738.5007,-1684.2998,-1979.8,-32897.9961,-200220.8594
  SolPV PPA 6:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolPV PPA 7:Alloc-1T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolarPV SunStreamGen:Alloc-1T  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolarPV SunStreamBat:Alloc-1T  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut Solar-Only PPA_T:Alloc-1T  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  PV Future Project 4:Alloc-1T   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Pac Exch Purchase:Alloc-2T     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Pac Exch Sale:Alloc-2T         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  T&C Eastern Long:Alloc-2T      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Bagdad Solar:Alloc-2T          ,-331085.4063,-416309.7813,-534989.9375,-605311.125,-676286.8125,-666540.875,-587960,-510646.5625,-507674.7813,-493361.4063,-318301.6875,-355778.6563,-6004247,-328356.75,-422851.6563,-536254.1875,-605870.4375,-698962.4375,-680145.375,-585831.3125,-508978.0625,-508706.5625,-480050.6563,-342153.375,-383814.1563,-6081975,-328472.3125,-443526.4688,-583394.3125,-589012.625,-746179.625,-695944.25,-567546.75,-551160.4375,-554156.375,-485124.125,-354222.0313,-374423.75,-6273163,-357001.375,-455149.1563,-601753.6875,-621523.8125,-758582.5,-739442.5,-618350,-587386.0625,-564974.9375,-547482.3125,-366547.25,-387940.2813,-6606134.5,-353472.9688,-453350.8438,-600898.875,-676353,-786737.875,-730892.875,-638863.9375,-552752.75,-552752.625,-551273,-382310.5625,-385520.0313,-6665179,-371527.5,-434644.375,-595958.75,-670936.4375,-773497.6875,-728661.4375,-651351.8125,-578405.5,-559523.1875,-551072.3125,-339630.875,-417366.5938,-6672576.5,-38303268
  3RD PARTY LOSS PAYBK:Alloc-2T  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Geothrml Cont 1:Alloc-2T       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Geothrml CE-Turbo:Alloc-2T     ,0,0,0,0,0,0,-277694.1563,-269813.8125,-276581.5938,-281335.2813,-231083.9844,-284084.125,-1620593,-231793.7813,-273893.7188,-275530.1563,-211490.9063,-235995.4844,-289723.875,-277694.1563,-269813.8125,-276581.5938,-270915.2813,-240712.4844,-284084.125,-3138229,-231793.7813,-285305.7188,-275530.1563,-203356.6563,-245435.2344,-289723.875,-267013.6563,-280191.3125,-276581.5938,-270915.2813,-240712.4844,-273157.625,-3139717,-241065.5313,-273893.7188,-275530.1563,-203356.6563,-245435.2344,-289723.875,-267013.6563,-280191.3125,-265518.0938,-281335.2813,-240712.4844,-273157.625,-3136933.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11035473
  Geothrml Cont 3:Alloc-2T       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Geothrml Cont 4:Alloc-2T       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Biomass Snowflake:Alloc-2T     ,-561579.5625,-539055,-491322.5938,-573015.9375,-531352.8125,-507661.3125,-520967,-565897.0625,-567298.6875,-513847.25,-480003.8125,-552475.8125,-6404477,-536371.3125,-542323.6875,-518049.0625,-570331.6875,-534737.875,-515364.75,-523300.5,-566246.9375,-569049,-494824.4063,-488522.9688,-552359.5625,-6411481.5,-538121.75,-561929.625,-517232.1563,-551308.5625,-550026.0625,-511512.8125,-507313,-587371.4375,-566480.5,-497508.1563,-493190.125,-531119.5625,-6413113,-560061.25,-539755.9375,-508945.25,-550258.125,-556326.625,-508712.9375,-502993.7813,-587137.1875,-546058.125,-512213.4375,-496691.5625,-533103.75,-6402258,-558427.8125,-540805.9375,-496574.5938,-569866,-553176.125,-496925.0625,-520849.875,-590055.25,-545824.0625,-514547.2813,-489339.9688,-534971.1875,-6411363.5,-559011.3125,-540456.125,-496691.3438,-573716.625,-551659.5625,-493890.6563,-528202.0625,-567997.3125,-565780.9375,-515831.2188,-474402.5625,-551192.875,-6418832.5,-38461536
  Landfill Surprise:Alloc-2T     ,-112878.3359,-102471.0313,-111010.1719,-112077.7422,-109942.9063,-110263.0391,-112291.1875,-111917.5156,-106527.1016,-114906.2969,-104392.3906,-110636.5547,-1319314.25,-109800.8672,-105718.1172,-118837.7422,-112250.6172,-109909.8672,-114918.0625,-112958.3594,-114047.0625,-109637.6172,-114428.1797,-108712.1797,-114591.4375,-1345810,-113274.0703,-109886.7188,-121547.3359,-111996.8906,-114162.4453,-116050.4141,-111497.1563,-120880.9922,-111108.5,-118104.9375,-110219.9766,-111774.7969,-1370504.25,-119560.4219,-109535.8516,-122052.5234,-113953.6797,-120750.1094,-116842.0703,-114123.6172,-124884.5078,-108799.4297,-121996.0469,-114123.8125,-115369.4297,-1401991.375,-119005.375,-112131.1641,-123684.625,-119352.2422,-121489.9609,-116579.3359,-121027.5234,-124378.3672,-112882.1406,-124204.8203,-114903.8125,-117099.0781,-1426738.625,-124449.6641,-112311.0156,-123506.875,-124390.8438,-122269.3594,-118557.0938,-123153.3828,-123860.1641,-118026.8359,-129045.7344,-113784.3594,-123035.5547,-1456390.875,-8320749.5
  Landfill Glendale:Alloc-2T     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Bio Cont 4:Alloc-2T            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Biomass Small 1:Alloc-2T       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Bio Fut 3:Alloc-2T             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Customer DG:Alloc-2T           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix 6-21 (6d):Alloc-2T     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix 7-22 (6d):Alloc-2T     ,-4836574.5,0,-1094360,0,0,0,0,0,0,0,0,0,-5930934.5,-4928830.5,0,-1332981.25,0,0,0,0,0,0,0,0,0,-6261812,-2251655.5,0,0,0,0,0,0,0,0,0,0,0,-2251655.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4377547,0,0,0,0,0,0,0,0,0,0,0,-4377547,0,0,0,0,0,0,0,0,0,0,0,0,0,-18821948
  Buy Fix 7-22 Sum:Alloc-2T      ,0,0,0,0,0,-1762799,-3057597.75,-3759601.25,-2607000.5,0,0,0,-11186998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11186998
  Buy Fix ED3 On:Alloc-2T        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix 23-6 (7d):Alloc-2T     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix Sun 7-22:Alloc-2T      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix ED3 Off:Alloc-2T       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix 13-20 (6d):Alloc-2T    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Fix Spare 1:Alloc-2T       ,0,0,0,0,0,-998919.625,-1732638.75,-2130441.5,-1477299,0,0,0,-6339299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2660897,-8438465,-8909135,-5593052,0,0,0,-25601548,0,0,0,0,0,0,0,0,0,0,0,0,0,-31940848
  Buy Emergency:Alloc-2T         ,-10774.0947,-471109.25,-534811.125,-962582.25,-115922.2813,-88913.2109,-583611.625,-165242.7188,-312145.0625,-160496.7344,-1624817.625,-920249.375,-5950675.5,-44130.0898,-108520.9922,-56605.7188,-393805.5313,-16130.7754,-11138.7275,-456753.1563,-94915.2188,-161816.2656,-2037.8544,-42747.7656,-29639.8496,-1418242,-9080.8955,-4529.8579,-22576.5996,-17638.4043,-8079.6055,-33333.6211,-200466.7031,-77537.1641,-56770.5664,-673.2989,-23487.8379,-3159.3594,-457333.9375,-9675.626,-4282.7227,-28754.4805,-36146.9219,-1569.3837,-40128.0078,-178169.5781,-35481.4609,-118302.4141,-34386.793,-61169.875,-59185.4961,-607252.75,-20860.3887,-3668.9666,-3228.7017,-43594.1406,-3399.9014,-19938.6543,-142774.75,-14179.7744,-121064.8594,-27409.5723,-61620.8477,-72465.8047,-534206.3125,-19679.002,-69120.9531,-60433.8711,-6409.3188,-217.1805,-11127.3633,-27958.3496,-9599.3867,-29180.8848,-4174.4561,-11316.623,-17071.6309,-266289.0313,-9234000
